step,name,value
0,params/q_network,36359.0
0,params/ride,206087.0
20,train/loss,0.026269087567925453
20,train/q_mean,-0.0216132253408432
20,train/target_mean,0.1939631700515747
20,train/reward_ext_mean,0.0
20,train/reward_train_mean,0.0818992555141449
20,train/reward_ride_mean,0.0818992555141449
20,ride/auxiliary_loss,9.921661376953125
20,ride/forward_loss,9.726787567138672
20,ride/inverse_loss,0.19487404823303223
20,ride/intrinsic_reward_mean,0.01852123811841011
20,ride/control_reward_mean,0.1852124035358429
20,ride/count_scale_mean,0.7861685752868652
21,train/loss,0.01822366565465927
21,train/q_mean,0.012895401567220688
21,train/target_mean,0.18463179469108582
21,train/reward_ext_mean,0.0
21,train/reward_train_mean,0.0731789618730545
21,train/reward_ride_mean,0.0731789618730545
21,ride/auxiliary_loss,9.593819618225098
21,ride/forward_loss,9.398309707641602
21,ride/inverse_loss,0.19551032781600952
21,ride/intrinsic_reward_mean,0.02621629647910595
21,ride/control_reward_mean,0.25832831859588623
21,ride/count_scale_mean,0.8081463575363159
22,train/loss,0.022209566086530685
22,train/q_mean,-0.02708352729678154
22,train/target_mean,0.17821083962917328
22,train/reward_ext_mean,0.0
22,train/reward_train_mean,0.0651150643825531
22,train/reward_ride_mean,0.0651150643825531
22,ride/auxiliary_loss,8.86428165435791
22,ride/forward_loss,8.669768333435059
22,ride/inverse_loss,0.1945134848356247
22,ride/intrinsic_reward_mean,0.022164184600114822
22,ride/control_reward_mean,0.21621301770210266
22,ride/count_scale_mean,0.7576904296875
23,train/loss,0.008283156901597977
23,train/q_mean,0.05665784329175949
23,train/target_mean,0.15901963412761688
23,train/reward_ext_mean,0.0
23,train/reward_train_mean,0.05032472312450409
23,train/reward_ride_mean,0.05032472312450409
23,ride/auxiliary_loss,8.45999526977539
23,ride/forward_loss,8.26487922668457
23,ride/inverse_loss,0.19511640071868896
23,ride/intrinsic_reward_mean,0.015668226405978203
23,ride/control_reward_mean,0.15004803240299225
23,ride/count_scale_mean,0.740308403968811
24,train/loss,0.011295197531580925
24,train/q_mean,0.04199641942977905
24,train/target_mean,0.1698111891746521
24,train/reward_ext_mean,0.0
24,train/reward_train_mean,0.05508188158273697
24,train/reward_ride_mean,0.05508188158273697
24,ride/auxiliary_loss,7.75182580947876
24,ride/forward_loss,7.557559013366699
24,ride/inverse_loss,0.19426694512367249
24,ride/intrinsic_reward_mean,0.01630098931491375
24,ride/control_reward_mean,0.15542694926261902
24,ride/count_scale_mean,0.7528797388076782
25,train/loss,0.010366437956690788
25,train/q_mean,0.028824005275964737
25,train/target_mean,0.16181814670562744
25,train/reward_ext_mean,0.0
25,train/reward_train_mean,0.04515667259693146
25,train/reward_ride_mean,0.04515667259693146
25,ride/auxiliary_loss,6.9423322677612305
25,ride/forward_loss,6.747246265411377
25,ride/inverse_loss,0.19508612155914307
25,ride/intrinsic_reward_mean,0.02345079369843006
25,ride/control_reward_mean,0.21844042837619781
25,ride/count_scale_mean,0.7525194883346558
26,train/loss,0.01788308471441269
26,train/q_mean,-0.010865790769457817
26,train/target_mean,0.16701185703277588
26,train/reward_ext_mean,0.0
26,train/reward_train_mean,0.054088346660137177
26,train/reward_ride_mean,0.054088346660137177
26,ride/auxiliary_loss,6.405678749084473
26,ride/forward_loss,6.211299419403076
26,ride/inverse_loss,0.1943792998790741
26,ride/intrinsic_reward_mean,0.02057506889104843
26,ride/control_reward_mean,0.18992666900157928
26,ride/count_scale_mean,0.7735971808433533
27,train/loss,0.007824142463505268
27,train/q_mean,0.05159653723239899
27,train/target_mean,0.16244760155677795
27,train/reward_ext_mean,0.0
27,train/reward_train_mean,0.048147592693567276
27,train/reward_ride_mean,0.048147592693567276
27,ride/auxiliary_loss,6.420646667480469
27,ride/forward_loss,6.225621700286865
27,ride/inverse_loss,0.19502513110637665
27,ride/intrinsic_reward_mean,0.03490913659334183
27,ride/control_reward_mean,0.3109302520751953
27,ride/count_scale_mean,0.877220869064331
28,train/loss,0.011982036754488945
28,train/q_mean,0.03802904114127159
28,train/target_mean,0.17777298390865326
28,train/reward_ext_mean,0.0
28,train/reward_train_mean,0.06436054408550262
28,train/reward_ride_mean,0.06436054408550262
28,ride/auxiliary_loss,5.639058589935303
28,ride/forward_loss,5.444941520690918
28,ride/inverse_loss,0.19411727786064148
28,ride/intrinsic_reward_mean,0.02641287073493004
28,ride/control_reward_mean,0.2300560474395752
28,ride/count_scale_mean,0.7984328269958496
29,train/loss,0.012815997935831547
29,train/q_mean,0.035921238362789154
29,train/target_mean,0.17984840273857117
29,train/reward_ext_mean,0.0
29,train/reward_train_mean,0.06266216188669205
29,train/reward_ride_mean,0.06266216188669205
29,ride/auxiliary_loss,5.177636623382568
29,ride/forward_loss,4.983633041381836
29,ride/inverse_loss,0.19400356709957123
29,ride/intrinsic_reward_mean,0.010814806446433067
29,ride/control_reward_mean,0.09772291034460068
29,ride/count_scale_mean,0.7013474106788635
30,train/loss,0.012838141992688179
30,train/q_mean,0.016494330018758774
30,train/target_mean,0.1690947413444519
30,train/reward_ext_mean,0.0
30,train/reward_train_mean,0.046616531908512115
30,train/reward_ride_mean,0.046616531908512115
30,ride/auxiliary_loss,4.93442440032959
30,ride/forward_loss,4.739134788513184
30,ride/inverse_loss,0.19528955221176147
30,ride/intrinsic_reward_mean,0.011427335441112518
30,ride/control_reward_mean,0.10639554262161255
30,ride/count_scale_mean,0.7402846813201904
31,train/loss,0.01367898378521204
31,train/q_mean,0.029162848368287086
31,train/target_mean,0.18640637397766113
31,train/reward_ext_mean,0.0
31,train/reward_train_mean,0.06978227198123932
31,train/reward_ride_mean,0.06978227198123932
31,ride/auxiliary_loss,4.46707010269165
31,ride/forward_loss,4.272566318511963
31,ride/inverse_loss,0.19450369477272034
31,ride/intrinsic_reward_mean,0.012897535227239132
31,ride/control_reward_mean,0.1138974279165268
31,ride/count_scale_mean,0.7140025496482849
32,train/loss,0.009098120033740997
32,train/q_mean,0.047197770327329636
32,train/target_mean,0.16481710970401764
32,train/reward_ext_mean,0.0
32,train/reward_train_mean,0.04696602001786232
32,train/reward_ride_mean,0.04696602001786232
32,ride/auxiliary_loss,4.1916399002075195
32,ride/forward_loss,3.997182846069336
32,ride/inverse_loss,0.1944570541381836
32,ride/intrinsic_reward_mean,0.01898576319217682
32,ride/control_reward_mean,0.1611231416463852
32,ride/count_scale_mean,0.7179577946662903
33,train/loss,0.012703499756753445
33,train/q_mean,0.027027178555727005
33,train/target_mean,0.17061443626880646
33,train/reward_ext_mean,0.0
33,train/reward_train_mean,0.05177122727036476
33,train/reward_ride_mean,0.05177122727036476
33,ride/auxiliary_loss,4.033971786499023
33,ride/forward_loss,3.839552879333496
33,ride/inverse_loss,0.19441871345043182
33,ride/intrinsic_reward_mean,0.006272000260651112
33,ride/control_reward_mean,0.05463181808590889
33,ride/count_scale_mean,0.6611475944519043
34,train/loss,0.009164647199213505
34,train/q_mean,0.06362875550985336
34,train/target_mean,0.18472294509410858
34,train/reward_ext_mean,0.0
34,train/reward_train_mean,0.07077892124652863
34,train/reward_ride_mean,0.07077892124652863
34,ride/auxiliary_loss,3.902115821838379
34,ride/forward_loss,3.707756519317627
34,ride/inverse_loss,0.19435934722423553
34,ride/intrinsic_reward_mean,0.01210903748869896
34,ride/control_reward_mean,0.10363374650478363
34,ride/count_scale_mean,0.6938040256500244
35,train/loss,0.01602388173341751
35,train/q_mean,0.04672542214393616
35,train/target_mean,0.21212711930274963
35,train/reward_ext_mean,0.0
35,train/reward_train_mean,0.08990833163261414
35,train/reward_ride_mean,0.08990833163261414
35,ride/auxiliary_loss,3.7147135734558105
35,ride/forward_loss,3.5202975273132324
35,ride/inverse_loss,0.19441600143909454
35,ride/intrinsic_reward_mean,0.020994439721107483
35,ride/control_reward_mean,0.16404792666435242
35,ride/count_scale_mean,0.7568312883377075
36,train/loss,0.010471396148204803
36,train/q_mean,0.05709965527057648
36,train/target_mean,0.18805363774299622
36,train/reward_ext_mean,0.0
36,train/reward_train_mean,0.06184708699584007
36,train/reward_ride_mean,0.06184708699584007
36,ride/auxiliary_loss,3.7503280639648438
36,ride/forward_loss,3.556621551513672
36,ride/inverse_loss,0.19370655715465546
36,ride/intrinsic_reward_mean,0.004839103203266859
36,ride/control_reward_mean,0.03597510978579521
36,ride/count_scale_mean,0.6495689153671265
37,train/loss,0.009155800566077232
37,train/q_mean,0.05351335555315018
37,train/target_mean,0.1767018437385559
37,train/reward_ext_mean,0.0
37,train/reward_train_mean,0.06456495076417923
37,train/reward_ride_mean,0.06456495076417923
37,ride/auxiliary_loss,3.7697582244873047
37,ride/forward_loss,3.5750365257263184
37,ride/inverse_loss,0.19472169876098633
37,ride/intrinsic_reward_mean,0.02277134358882904
37,ride/control_reward_mean,0.19872023165225983
37,ride/count_scale_mean,0.7436935901641846
38,train/loss,0.015204252675175667
38,train/q_mean,0.0346350222826004
38,train/target_mean,0.19467604160308838
38,train/reward_ext_mean,0.0
38,train/reward_train_mean,0.07715492695569992
