run_dir,run_id,algorithm,package,env_id,seed,final_checkpoint_step,final_success_rate,final_return_ext_mean,best_success_rate,success_rate_auc,first_key_global_step,first_door_global_step,first_room_global_step,first_success_global_step,train_success_episodes,episode_count,post_discovery_to_25_success,post_discovery_to_50_success,post_discovery_to_75_success
outputs/8x8_eps1m/2026-05-31_13-41-33/dqn_1step/seed0,dqn_1step_doorkey_8x8_seed0,dqn_1step,minimum,doorkey_8x8,0,1000000,0.0,0.0,0.0,0.0,176.0,2700.0,17613.0,17650.0,262,1669,,,
outputs/8x8_eps1m/2026-05-31_13-41-33/dqn_nstep/seed0,dqn_nstep_doorkey_8x8_seed0,dqn_nstep,minimum,doorkey_8x8,0,1000000,0.54,0.5234203125,0.56,0.0852,176.0,2700.0,3173.0,17727.0,3911,4680,762273.0,872273.0,
outputs/8x8_eps1m/2026-05-31_13-41-33/dqn_ride_1step/seed0,dqn_ride_1step_doorkey_8x8_seed0,dqn_ride_1step,minimum,doorkey_8x8,0,1000000,0.0,0.0,0.0,0.0,176.0,2700.0,9482.0,24107.0,293,1687,,,
outputs/8x8_eps1m/2026-05-31_13-41-33/dqn_ride_nstep/seed0,dqn_ride_nstep_doorkey_8x8_seed0,dqn_ride_nstep,minimum,doorkey_8x8,0,1000000,0.47,0.4572453125,0.75,0.15855,176.0,2700.0,17873.0,22997.0,6271,6974,607003.0,737003.0,957003.0
