step,name,value
51,train/loss,0.0020645856857299805
51,train/q_mean,0.09188893437385559
51,train/target_mean,0.06599249690771103
51,train/reward_ext_mean,0.0
51,train/reward_train_mean,0.0
51,train/reward_ride_mean,0.0
52,train/loss,0.0031074967700988054
52,train/q_mean,0.0660783052444458
52,train/target_mean,0.02537643164396286
52,train/reward_ext_mean,0.0
52,train/reward_train_mean,0.0
52,train/reward_ride_mean,0.0
53,train/loss,0.0022475309669971466
53,train/q_mean,0.08312909305095673
53,train/target_mean,0.03915650025010109
53,train/reward_ext_mean,0.0
53,train/reward_train_mean,0.0
53,train/reward_ride_mean,0.0
54,train/loss,0.0024392707273364067
54,train/q_mean,0.07111458480358124
54,train/target_mean,0.06093401834368706
54,train/reward_ext_mean,0.0
54,train/reward_train_mean,0.0
54,train/reward_ride_mean,0.0
55,train/loss,0.002944155130535364
55,train/q_mean,0.06577761471271515
55,train/target_mean,0.05372653156518936
55,train/reward_ext_mean,0.0
55,train/reward_train_mean,0.0
55,train/reward_ride_mean,0.0
56,train/loss,0.0028225798159837723
56,train/q_mean,0.06423987448215485
56,train/target_mean,0.02893408015370369
56,train/reward_ext_mean,0.0
56,train/reward_train_mean,0.0
56,train/reward_ride_mean,0.0
57,train/loss,0.003396452171728015
57,train/q_mean,0.07026530057191849
57,train/target_mean,0.009459124878048897
57,train/reward_ext_mean,0.0
57,train/reward_train_mean,0.0
57,train/reward_ride_mean,0.0
58,train/loss,0.004129322245717049
58,train/q_mean,0.0717206820845604
58,train/target_mean,0.004220852628350258
58,train/reward_ext_mean,0.0
58,train/reward_train_mean,0.0
58,train/reward_ride_mean,0.0
59,train/loss,0.003656904213130474
59,train/q_mean,0.06199454516172409
59,train/target_mean,0.0009168321266770363
59,train/reward_ext_mean,0.0
59,train/reward_train_mean,0.0
59,train/reward_ride_mean,0.0
60,train/loss,0.004088389687240124
60,train/q_mean,0.05690697953104973
60,train/target_mean,-0.020412571728229523
60,train/reward_ext_mean,0.0
60,train/reward_train_mean,0.0
60,train/reward_ride_mean,0.0
61,train/loss,0.003627643221989274
61,train/q_mean,0.063422292470932
61,train/target_mean,-0.003234787145629525
61,train/reward_ext_mean,0.0
61,train/reward_train_mean,0.0
61,train/reward_ride_mean,0.0
62,train/loss,0.001961031462997198
62,train/q_mean,0.04801192134618759
62,train/target_mean,0.0027813713531941175
62,train/reward_ext_mean,0.0
62,train/reward_train_mean,0.0
62,train/reward_ride_mean,0.0
63,train/loss,0.0037162736989557743
63,train/q_mean,0.0609571747481823
63,train/target_mean,-0.008987522684037685
63,train/reward_ext_mean,0.0
63,train/reward_train_mean,0.0
63,train/reward_ride_mean,0.0
64,train/loss,0.002838028594851494
64,train/q_mean,0.06087178736925125
64,train/target_mean,0.03892144933342934
64,train/reward_ext_mean,0.0
64,train/reward_train_mean,0.0
64,train/reward_ride_mean,0.0
65,train/loss,0.0030090436339378357
65,train/q_mean,0.05916009843349457
65,train/target_mean,0.007004488259553909
65,train/reward_ext_mean,0.0
65,train/reward_train_mean,0.0
65,train/reward_ride_mean,0.0
66,train/loss,0.0029841838404536247
66,train/q_mean,0.04254251718521118
66,train/target_mean,-0.010339480824768543
66,train/reward_ext_mean,0.0
66,train/reward_train_mean,0.0
66,train/reward_ride_mean,0.0
67,train/loss,0.00279295165091753
67,train/q_mean,0.043882451951503754
67,train/target_mean,-0.008806617930531502
67,train/reward_ext_mean,0.0
67,train/reward_train_mean,0.0
67,train/reward_ride_mean,0.0
68,train/loss,0.0029320293106138706
68,train/q_mean,0.03509271889925003
68,train/target_mean,-0.029526032507419586
68,train/reward_ext_mean,0.0
68,train/reward_train_mean,0.0
68,train/reward_ride_mean,0.0
69,train/loss,0.0035907658748328686
69,train/q_mean,0.04966089874505997
69,train/target_mean,0.0030825966969132423
69,train/reward_ext_mean,0.0
69,train/reward_train_mean,0.0
69,train/reward_ride_mean,0.0
70,train/loss,0.002643887884914875
70,train/q_mean,0.04372410476207733
70,train/target_mean,0.011271181516349316
70,train/reward_ext_mean,0.0
70,train/reward_train_mean,0.0
70,train/reward_ride_mean,0.0
71,train/loss,0.002190457424148917
71,train/q_mean,0.03424616903066635
71,train/target_mean,-0.004648814909160137
71,train/reward_ext_mean,0.0
71,train/reward_train_mean,0.0
71,train/reward_ride_mean,0.0
72,train/loss,0.0023158362600952387
72,train/q_mean,0.04682967811822891
72,train/target_mean,0.033542368561029434
72,train/reward_ext_mean,0.0
72,train/reward_train_mean,0.0
72,train/reward_ride_mean,0.0
73,train/loss,0.002789799589663744
73,train/q_mean,0.029660189524292946
73,train/target_mean,-0.02448437549173832
73,train/reward_ext_mean,0.0
73,train/reward_train_mean,0.0
73,train/reward_ride_mean,0.0
74,train/loss,0.00490940548479557
74,train/q_mean,0.0513012558221817
74,train/target_mean,-0.014928731136023998
74,train/reward_ext_mean,0.0
74,train/reward_train_mean,0.0
74,train/reward_ride_mean,0.0
75,train/loss,0.0015482627786695957
75,train/q_mean,0.028266727924346924
75,train/target_mean,0.010681401006877422
75,train/reward_ext_mean,0.0
75,train/reward_train_mean,0.0
75,train/reward_ride_mean,0.0
76,train/loss,0.002139037474989891
76,train/q_mean,0.032920628786087036
76,train/target_mean,-0.007839582860469818
76,train/reward_ext_mean,0.0
76,train/reward_train_mean,0.0
76,train/reward_ride_mean,0.0
77,train/loss,0.0020933584310114384
77,train/q_mean,0.01625838316977024
77,train/target_mean,-0.02851232886314392
77,train/reward_ext_mean,0.0
77,train/reward_train_mean,0.0
77,train/reward_ride_mean,0.0
78,train/loss,0.0025374656543135643
78,train/q_mean,0.023093808442354202
78,train/target_mean,-0.02846815437078476
78,train/reward_ext_mean,0.0
78,train/reward_train_mean,0.0
78,train/reward_ride_mean,0.0
79,train/loss,0.001724765868857503
79,train/q_mean,0.03133753687143326
79,train/target_mean,0.028214093297719955
79,train/reward_ext_mean,0.0
79,train/reward_train_mean,0.0
79,train/reward_ride_mean,0.0
80,train/loss,0.002050001872703433
80,train/q_mean,0.008245471864938736
80,train/target_mean,-0.0003261752426624298
80,train/reward_ext_mean,0.0
80,train/reward_train_mean,0.0
80,train/reward_ride_mean,0.0
81,train/loss,0.0025132636073976755
81,train/q_mean,0.029045511037111282
81,train/target_mean,0.013169384561479092
81,train/reward_ext_mean,0.0
81,train/reward_train_mean,0.0
81,train/reward_ride_mean,0.0
82,train/loss,0.0011499603278934956
82,train/q_mean,0.015965791419148445
82,train/target_mean,-0.01100069284439087
82,train/reward_ext_mean,0.0
82,train/reward_train_mean,0.0
82,train/reward_ride_mean,0.0
83,train/loss,0.0016162190586328506
83,train/q_mean,0.013168469071388245
83,train/target_mean,-0.024734199047088623
83,train/reward_ext_mean,0.0
83,train/reward_train_mean,0.0
83,train/reward_ride_mean,0.0
84,train/loss,0.003501267870888114
84,train/q_mean,0.02186623401939869
84,train/target_mean,0.05087866634130478
84,train/reward_ext_mean,0.0
84,train/reward_train_mean,0.0
84,train/reward_ride_mean,0.0
85,train/loss,0.00232178857550025
85,train/q_mean,0.012551924213767052
85,train/target_mean,0.024724720045924187
85,train/reward_ext_mean,0.0
85,train/reward_train_mean,0.0
85,train/reward_ride_mean,0.0
86,train/loss,0.0047515518963336945
86,train/q_mean,0.008667709305882454
86,train/target_mean,0.0706874206662178
86,train/reward_ext_mean,0.0
86,train/reward_train_mean,0.0
86,train/reward_ride_mean,0.0
87,train/loss,0.004647614434361458
87,train/q_mean,0.006768401712179184
87,train/target_mean,0.014550872147083282
87,train/reward_ext_mean,0.0
87,train/reward_train_mean,0.0
87,train/reward_ride_mean,0.0
88,train/loss,0.004012649413198233
88,train/q_mean,0.02850128337740898
88,train/target_mean,0.059570200741291046
88,train/reward_ext_mean,0.0
88,train/reward_train_mean,0.0
88,train/reward_ride_mean,0.0
89,train/loss,0.002722283825278282
89,train/q_mean,0.011842234060168266
89,train/target_mean,0.05365645885467529
89,train/reward_ext_mean,0.0
89,train/reward_train_mean,0.0
89,train/reward_ride_mean,0.0
90,train/loss,0.002562432549893856
90,train/q_mean,0.013638483360409737
90,train/target_mean,0.05028470978140831
90,train/reward_ext_mean,0.0
90,train/reward_train_mean,0.0
90,train/reward_ride_mean,0.0
91,train/loss,0.0028460053727030754
91,train/q_mean,0.005244907923042774
91,train/target_mean,0.029052166268229485
91,train/reward_ext_mean,0.0
91,train/reward_train_mean,0.0
91,train/reward_ride_mean,0.0
92,train/loss,0.004779466427862644
92,train/q_mean,-0.01253088191151619
92,train/target_mean,0.03968791291117668
92,train/reward_ext_mean,0.0
92,train/reward_train_mean,0.0
92,train/reward_ride_mean,0.0
93,train/loss,0.004097145050764084
93,train/q_mean,0.022981498390436172
93,train/target_mean,0.06426052749156952
93,train/reward_ext_mean,0.0
93,train/reward_train_mean,0.0
93,train/reward_ride_mean,0.0
94,train/loss,0.0023519075475633144
94,train/q_mean,0.010498803108930588
94,train/target_mean,0.02526145614683628
94,train/reward_ext_mean,0.0
94,train/reward_train_mean,0.0
94,train/reward_ride_mean,0.0
95,train/loss,0.003539842553436756
95,train/q_mean,0.007367277517914772
95,train/target_mean,0.053717240691185
95,train/reward_ext_mean,0.0
95,train/reward_train_mean,0.0
95,train/reward_ride_mean,0.0
96,train/loss,0.0044267140328884125
96,train/q_mean,0.027418343350291252
96,train/target_mean,0.04605627432465553
96,train/reward_ext_mean,0.0
96,train/reward_train_mean,0.0
96,train/reward_ride_mean,0.0
97,train/loss,0.002813540631905198
97,train/q_mean,6.728805601596832e-05
97,train/target_mean,0.030978070572018623
97,train/reward_ext_mean,0.0
97,train/reward_train_mean,0.0
97,train/reward_ride_mean,0.0
98,train/loss,0.0034267152659595013
98,train/q_mean,0.013238096609711647
98,train/target_mean,0.07817527651786804
98,train/reward_ext_mean,0.0
98,train/reward_train_mean,0.0
98,train/reward_ride_mean,0.0
99,train/loss,0.002827845048159361
99,train/q_mean,0.013665150851011276
99,train/target_mean,0.02603505179286003
99,train/reward_ext_mean,0.0
99,train/reward_train_mean,0.0
99,train/reward_ride_mean,0.0
100,train/loss,0.006381511222571135
100,train/q_mean,0.0058235228061676025
100,train/target_mean,0.09633481502532959
100,train/reward_ext_mean,0.0
100,train/reward_train_mean,0.0
100,train/reward_ride_mean,0.0
100,eval/success_rate,0.0
100,eval/return_ext_mean,0.0
101,train/loss,0.0028212282340973616
101,train/q_mean,0.01709173619747162
101,train/target_mean,0.06351538747549057
101,train/reward_ext_mean,0.0
101,train/reward_train_mean,0.0
101,train/reward_ride_mean,0.0
102,train/loss,0.0032691904343664646
102,train/q_mean,0.028226284310221672
102,train/target_mean,0.08640839159488678
102,train/reward_ext_mean,0.0
102,train/reward_train_mean,0.0
102,train/reward_ride_mean,0.0
103,train/loss,0.002153174951672554
103,train/q_mean,0.018223479390144348
103,train/target_mean,0.038731008768081665
103,train/reward_ext_mean,0.0
103,train/reward_train_mean,0.0
103,train/reward_ride_mean,0.0
104,train/loss,0.002224660012871027
104,train/q_mean,0.02726367488503456
104,train/target_mean,0.04686302691698074
104,train/reward_ext_mean,0.0
104,train/reward_train_mean,0.0
104,train/reward_ride_mean,0.0
105,train/loss,0.002043922897428274
105,train/q_mean,0.015606149099767208
105,train/target_mean,0.02844168245792389
105,train/reward_ext_mean,0.0
105,train/reward_train_mean,0.0
105,train/reward_ride_mean,0.0
106,train/loss,0.0023512840270996094
106,train/q_mean,0.023919587954878807
106,train/target_mean,0.03282131999731064
106,train/reward_ext_mean,0.0
106,train/reward_train_mean,0.0
106,train/reward_ride_mean,0.0
107,train/loss,0.003285573795437813
107,train/q_mean,0.00727052753791213
107,train/target_mean,0.024475745856761932
107,train/reward_ext_mean,0.0
107,train/reward_train_mean,0.0
107,train/reward_ride_mean,0.0
108,train/loss,0.0026606484316289425
108,train/q_mean,0.03876383975148201
108,train/target_mean,0.05679267272353172
108,train/reward_ext_mean,0.0
108,train/reward_train_mean,0.0
108,train/reward_ride_mean,0.0
109,train/loss,0.003462953492999077
109,train/q_mean,0.017470940947532654
109,train/target_mean,0.06765848398208618
