run_dir,run_id,algorithm,package,env_id,seed,final_checkpoint_step,final_success_rate,final_return_ext_mean,best_success_rate,success_rate_auc,first_key_global_step,first_door_global_step,first_room_global_step,first_success_global_step,train_success_episodes,episode_count,post_discovery_to_25_success,post_discovery_to_50_success,post_discovery_to_75_success
outputs/2026-05-28/08-10-55_dqn_1step_doorkey_6x6_seed0,dqn_1step_doorkey_6x6_seed0,dqn_1step,minimum,doorkey_6x6,0,200,0.0,0.0,0.0,0.0,,,,,0,0,,,
outputs/2026-05-28/08-11-38_dqn_nstep_doorkey_6x6_seed0,dqn_nstep_doorkey_6x6_seed0,dqn_nstep,minimum,doorkey_6x6,0,200,0.0,0.0,0.0,0.0,,,,,0,0,,,
outputs/2026-05-28/08-11-57_dqn_ride_1step_doorkey_6x6_seed0,dqn_ride_1step_doorkey_6x6_seed0,dqn_ride_1step,minimum,doorkey_6x6,0,200,0.0,0.0,0.0,0.0,,,,,0,0,,,
outputs/2026-05-28/08-12-31_dqn_ride_nstep_doorkey_6x6_seed0,dqn_ride_nstep_doorkey_6x6_seed0,dqn_ride_nstep,minimum,doorkey_6x6,0,200,0.0,0.0,0.0,0.0,,,,,0,0,,,
outputs/2026-05-28/08-13-19_dqn_ride_nstep_doorkey_8x8_seed0,dqn_ride_nstep_doorkey_8x8_seed0,dqn_ride_nstep,minimum,doorkey_8x8,0,10000,0.0,0.0,0.0,0.0,273.0,6178.0,7430.0,8261.0,1,15,,,
outputs/2026-05-28/17-06-43_dqn_1step_doorkey_6x6_seed0,dqn_1step_doorkey_6x6_seed0,dqn_1step,minimum,doorkey_6x6,0,250000,0.0,0.0,0.38,0.0168,5.0,680.0,2630.0,2642.0,260,845,172358.0,,
outputs/2026-05-28/17-31-07_dqn_nstep_doorkey_6x6_seed0,dqn_nstep_doorkey_6x6_seed0,dqn_nstep,minimum,doorkey_6x6,0,250000,0.96,0.9295,1.0,0.7456,5.0,680.0,4870.0,8955.0,13430,13527,31045.0,46045.0,46045.0
outputs/2026-05-28/17-51-23_dqn_ride_1step_doorkey_6x6_seed0,dqn_ride_1step_doorkey_6x6_seed0,dqn_ride_1step,minimum,doorkey_6x6,0,250000,0.1,0.0974,0.22,0.0074,5.0,680.0,3274.0,3444.0,466,971,,,
outputs/2026-05-28/18-44-47_dqn_ride_nstep_doorkey_6x6_seed0,dqn_ride_nstep_doorkey_6x6_seed0,dqn_ride_nstep,minimum,doorkey_6x6,0,250000,0.98,0.9487000000000001,1.0,0.7318,5.0,680.0,3274.0,3443.0,13187,13274,46557.0,46557.0,56557.0
